"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","LaunchStats","","","","LaunchConfiguration","OPT","The grid for this launch is configured to execute only 24 blocks, which is less than the 72 multiprocessors used. This can underutilize some multiprocessors. If you do not intend to execute this kernel concurrently with other workloads, consider reducing the block size to have at least one block per multiprocessor or increase the size of the grid to fully utilize the available hardware resources. See the Hardware Model (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-hw-model) description for more details on launch configurations.","global","66.67"
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","Occupancy","Block Limit SM","block","16",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","Occupancy","Block Limit Registers","block","8",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","Occupancy","Block Limit Shared Mem","block","16",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","Occupancy","Block Limit Warps","block","4",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","Occupancy","Theoretical Active Warps per SM","warp","32",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","Occupancy","Theoretical Occupancy","%","100",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","Occupancy","Achieved Occupancy","%","15.53",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","Occupancy","Achieved Active Warps Per SM","warp","4.97",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","Occupancy","","","","AchievedOccupancy","OPT","The difference between calculated theoretical (100.0%) and measured achieved occupancy (15.5%) can be the result of warp scheduling overheads or workload imbalances during the kernel execution. Load imbalances can occur between warps within a block as well as across blocks of the same kernel. See the CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#occupancy) for more details on optimizing occupancy.","local","84.47"
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","GPU and Memory Workload Distribution","Average DRAM Active Cycles","cycle","545.67",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","GPU and Memory Workload Distribution","Total DRAM Elapsed Cycles","cycle","142,336",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","GPU and Memory Workload Distribution","Average L1 Active Cycles","cycle","530.25",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","GPU and Memory Workload Distribution","Total L1 Elapsed Cycles","cycle","242,044",
